filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
drivers/gpu/drm/msm/mdp/mdp5/mdp5_crtc.c 1 0 0 1 0 0 0 0 0 0 0 2 258
drivers/gpu/drm/msm/mdp/mdp5/mdp5_irq.c 1 0 0 0 0 0 1 0 0 0 0 4 70
drivers/gpu/drm/msm/mdp/mdp5/mdp5_encoder.c 0 0 0 0 0 0 0 0 0 0 0 0 141
drivers/gpu/drm/msm/adreno/adreno_gpu.c 3 1 1 3 0 2 0 0 0 0 0 19 155
drivers/gpu/drm/msm/adreno/a4xx_gpu.c 15 1 0 0 4 0 0 0 0 0 0 16 184
drivers/gpu/drm/msm/adreno/adreno_device.c 1 1 0 1 0 0 0 0 0 0 0 2 101
drivers/gpu/drm/msm/adreno/a3xx_gpu.c 3 0 0 1 0 0 0 0 0 0 0 4 186
drivers/gpu/drm/msm/hdmi/hdmi_phy_8960.c 3 0 0 0 0 0 1 1 0 0 1 12 136
drivers/gpu/drm/msm/hdmi/hdmi.c 4 4 0 4 0 0 0 0 0 0 0 24 206
drivers/gpu/drm/msm/hdmi/hdmi_i2c.c 2 2 0 2 1 2 1 0 0 0 0 26 105
drivers/gpu/drm/msm/hdmi/hdmi_phy_8x74.c 0 0 0 0 0 0 0 0 0 0 0 0 50
drivers/gpu/drm/msm/hdmi/hdmi_connector.c 4 3 0 3 0 0 1 0 0 0 0 11 178
drivers/gpu/drm/msm/hdmi/hdmi_audio.c 1 1 0 1 0 0 0 0 0 0 0 2 105
drivers/gpu/drm/msm/hdmi/hdmi_bridge.c 4 3 0 3 0 0 0 0 0 0 0 7 85
drivers/gpu/drm/msm/hdmi/hdmi_phy_8x60.c 0 0 0 0 0 0 0 0 0 0 0 0 61
drivers/gpu/drm/msm/dsi/dsi_host.c 8 3 0 2 1 0 1 1 0 1 0 42 806
drivers/gpu/drm/msm/dsi/dsi_manager.c 1 0 0 0 0 0 0 0 0 0 0 1 270
drivers/gpu/drm/msm/dsi/dsi_phy.c 1 0 0 0 1 0 1 1 1 0 0 23 179
drivers/gpu/drm/msm/dsi/dsi.c 1 0 0 1 0 0 0 0 0 0 0 2 80
drivers/gpu/drm/shmobile/shmob_drm_crtc.c 0 0 0 0 0 0 1 1 0 0 0 3 266
drivers/gpu/drm/shmobile/shmob_drm_plane.c 0 0 0 0 0 0 0 0 0 0 0 0 103
drivers/gpu/drm/shmobile/shmob_drm_kms.c 1 1 0 1 0 0 0 0 0 0 0 1 29
drivers/gpu/drm/shmobile/shmob_drm_backlight.c 0 0 0 0 0 0 0 0 0 0 0 0 32
drivers/gpu/drm/shmobile/shmob_drm_drv.c 1 1 0 0 0 0 0 0 0 0 0 3 111
drivers/gpu/drm/cirrus/cirrus_ttm.c 3 0 0 1 0 0 0 0 0 0 0 4 159
drivers/gpu/drm/cirrus/cirrus_fbdev.c 1 0 0 1 0 0 0 0 0 0 0 2 157
drivers/gpu/drm/cirrus/cirrus.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/gpu/drm/cirrus/cirrus_main.c 0 0 0 0 0 0 0 0 0 0 0 0 130
drivers/gpu/drm/cirrus/cirrus_drv.c 0 0 0 0 0 0 0 0 0 0 0 0 55
drivers/gpu/drm/cirrus/cirrus_mode.c 3 0 0 3 0 0 0 0 0 0 0 10 243
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_output.c 0 0 0 0 0 0 0 0 0 0 0 0 90
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_plane.c 7 5 2 4 0 0 0 0 0 0 0 47 364
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_dc.c 3 2 0 2 2 0 0 0 0 0 0 5 195
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_layer.c 13 4 0 11 2 0 0 0 0 0 0 41 250
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_crtc.c 1 0 0 0 0 0 6 0 0 0 0 7 133
drivers/gpu/drm/tdfx/tdfx.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/gpu/drm/tdfx/tdfx_drv.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/gpu/drm/qxl/qxl_object.c 2 0 0 1 0 0 0 0 0 0 0 3 136
drivers/gpu/drm/qxl/qxl_fb.c 0 0 0 0 0 0 0 0 0 0 0 0 349
drivers/gpu/drm/qxl/qxl.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/gpu/drm/qxl/qxl_release.c 1 1 0 0 0 0 1 0 0 0 0 9 192
drivers/gpu/drm/qxl/qxl_image.c 1 0 0 0 0 0 1 1 0 0 0 25 105
drivers/gpu/drm/qxl/qxl_dumb.c 0 0 0 0 0 0 0 0 0 0 0 0 32
drivers/gpu/drm/qxl/qxl_ioctl.c 4 4 0 3 0 0 0 0 0 0 0 30 172
drivers/gpu/drm/qxl/qxl_kms.c 1 0 0 0 0 0 0 0 0 0 0 1 142
drivers/gpu/drm/qxl/qxl_irq.c 0 0 0 0 0 0 0 0 0 0 0 0 37
drivers/gpu/drm/qxl/qxl_display.c 4 1 0 3 0 0 1 0 0 0 0 19 464
drivers/gpu/drm/qxl/qxl_gem.c 0 0 0 0 0 0 0 0 0 0 0 0 29
drivers/gpu/drm/qxl/qxl_prime.c 0 0 0 0 0 0 0 0 0 0 0 0 12
drivers/gpu/drm/qxl/qxl_draw.c 2 0 0 1 0 0 0 0 0 0 0 5 233
drivers/gpu/drm/qxl/qxl_ttm.c 1 1 0 1 0 0 0 0 0 0 0 7 196
drivers/gpu/drm/qxl/qxl_debugfs.c 2 1 0 2 0 0 0 0 0 0 0 3 38
drivers/gpu/drm/qxl/qxl_cmd.c 1 1 0 0 0 0 2 1 1 0 0 23 302
drivers/gpu/drm/qxl/qxl_drv.c 0 0 0 0 0 0 2 0 0 0 0 1 83
drivers/gpu/drm/mgag200/mgag200_fb.c 1 0 0 1 0 0 0 0 0 0 0 2 147
drivers/gpu/drm/mgag200/mgag200_mode.c 13 9 0 6 2 7 8 0 0 0 0 180 792
drivers/gpu/drm/mgag200/mgag200_ttm.c 4 0 0 1 0 0 0 0 0 0 0 5 167
drivers/gpu/drm/mgag200/mgag200_drv.c 0 0 0 0 0 0 0 0 0 0 0 0 31
drivers/gpu/drm/mgag200/mgag200_main.c 1 1 0 0 0 0 0 0 0 0 0 10 160
drivers/gpu/drm/mgag200/mgag200_cursor.c 3 3 0 3 0 2 0 0 0 0 0 36 135
drivers/gpu/drm/mgag200/mgag200_i2c.c 0 0 0 0 0 0 0 0 0 0 0 0 63
drivers/gpu/drm/i2c/ch7006_drv.c 2 1 0 1 0 0 0 0 0 0 0 5 210
drivers/gpu/drm/i2c/sil164_drv.c 2 0 0 0 0 0 1 1 0 0 0 6 99
drivers/gpu/drm/i2c/tda998x_drv.c 1 1 0 0 1 0 1 0 0 0 0 5 536
drivers/gpu/drm/i2c/ch7006.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/gpu/drm/i2c/ch7006_mode.c 2 2 0 0 0 1 0 0 0 0 0 8 164
drivers/gpu/drm/i2c/sil164.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/gpu/drm/i2c/adv7511.c 3 2 0 2 1 0 0 0 0 0 0 11 339
drivers/gpu/drm/i2c/tda998x.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/gpu/drm/imx/dw_hdmi-imx.c 0 0 0 0 0 0 0 0 0 0 0 0 70
drivers/gpu/drm/imx/imx-drm-core.c 4 2 0 0 0 0 0 0 0 0 0 16 206
drivers/gpu/drm/imx/ipuv3-crtc.c 0 0 0 0 0 0 1 1 0 0 0 5 196
drivers/gpu/drm/imx/ipuv3-plane.c 0 0 0 0 0 0 0 0 0 0 0 0 147
drivers/gpu/drm/imx/imx-tve.c 1 0 0 0 0 0 0 0 0 0 0 1 246
drivers/gpu/drm/imx/parallel-display.c 0 0 0 0 0 0 0 0 0 0 0 0 103
drivers/gpu/drm/imx/imx-ldb.c 3 3 0 3 0 0 0 0 0 0 0 13 250
drivers/gpu/drm/mga/mga_state.c 3 2 0 3 1 0 2 0 0 0 0 30 387
drivers/gpu/drm/mga/mga_ioc32.c 1 0 0 1 0 0 0 0 0 0 0 2 66
drivers/gpu/drm/mga/mga_drv.c 0 0 0 0 0 0 0 0 0 0 0 0 16
drivers/gpu/drm/mga/mga.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/gpu/drm/mga/mga_warp.c 0 0 0 0 0 0 0 0 0 0 0 0 70
drivers/gpu/drm/mga/mga_irq.c 0 0 0 0 0 0 0 0 0 0 0 0 45
drivers/gpu/drm/mga/mga_dma.c 6 4 0 3 2 0 1 0 0 0 0 34 461
drivers/gpu/drm/exynos/exynos_drm_fimd.c 5 4 0 3 0 0 0 0 0 0 0 16 432
drivers/gpu/drm/exynos/exynos_drm_buf.c 0 0 0 0 0 0 1 0 0 1 0 3 61
drivers/gpu/drm/exynos/exynos_drm_fb.c 3 3 0 3 0 0 0 0 0 0 0 16 97
drivers/gpu/drm/exynos/exynos7_drm_decon.c 5 4 0 3 0 0 0 0 0 0 0 16 383
drivers/gpu/drm/exynos/exynos_drm_rotator.c 0 0 0 0 0 0 0 0 0 0 0 0 294
drivers/gpu/drm/exynos/exynos_drm_gsc.c 5 2 0 0 0 0 1 1 0 0 0 14 648
drivers/gpu/drm/exynos/exynos_drm_fbdev.c 0 0 0 0 0 0 0 0 0 0 0 0 147
drivers/gpu/drm/exynos/exynos_drm_core.c 0 0 0 0 0 0 0 0 0 0 0 0 54
drivers/gpu/drm/exynos/exynos_drm_vidi.c 2 2 0 1 0 0 0 0 0 0 0 5 220
drivers/gpu/drm/exynos/exynos_dp_reg.c 4 4 0 0 0 1 4 4 0 0 0 101 555
drivers/gpu/drm/exynos/exynos_drm_dsi.c 2 1 0 0 0 1 6 0 0 2 0 30 658
drivers/gpu/drm/exynos/exynos_drm_dpi.c 1 1 0 0 0 0 0 0 0 0 0 2 125
drivers/gpu/drm/exynos/exynos_drm_drv.c 5 3 0 3 0 0 2 0 0 0 0 10 202
drivers/gpu/drm/exynos/exynos_drm_ipp.c 1 1 0 1 0 0 0 0 0 0 0 7 723
drivers/gpu/drm/exynos/exynos_drm_g2d.c 4 3 1 3 0 1 2 0 0 0 0 94 669
drivers/gpu/drm/exynos/exynos_drm_gem.c 2 1 0 2 0 0 1 0 0 0 0 7 244
drivers/gpu/drm/exynos/exynos_drm_encoder.c 0 0 0 0 0 0 0 0 0 0 0 0 58
drivers/gpu/drm/exynos/exynos_drm_plane.c 1 1 0 1 0 0 0 0 0 0 0 5 76
drivers/gpu/drm/exynos/exynos_dp_core.c 14 8 0 0 0 0 3 3 1 0 0 62 525
drivers/gpu/drm/exynos/exynos_drm_dmabuf.c 1 0 0 0 0 0 0 0 0 0 0 3 103
drivers/gpu/drm/exynos/exynos_hdmi.c 8 2 0 1 0 0 0 0 0 0 0 13 1170
drivers/gpu/drm/exynos/exynos_drm_crtc.c 0 0 0 0 0 0 0 0 0 0 0 0 134
drivers/gpu/drm/exynos/exynos_mixer.c 5 3 0 3 0 0 3 0 0 0 0 17 547
drivers/gpu/drm/exynos/exynos_drm_iommu.c 0 0 0 0 0 0 0 0 0 0 0 0 35
drivers/gpu/drm/exynos/exynos_drm_fimc.c 5 2 0 2 2 0 0 0 0 0 0 17 758
drivers/gpu/drm/via/via_dmablit.c 5 3 0 3 0 1 3 3 0 0 0 60 279
drivers/gpu/drm/via/via_video.c 2 1 0 2 0 0 0 0 0 0 0 5 23
drivers/gpu/drm/via/via_verifier.c 4 2 0 0 0 0 11 8 2 0 0 115 421
drivers/gpu/drm/via/via_mm.c 0 0 0 0 0 0 0 0 0 0 0 0 100
drivers/gpu/drm/via/via_map.c 0 0 0 0 0 0 0 0 0 0 0 0 46
drivers/gpu/drm/via/via_drv.c 0 0 0 0 0 0 0 0 0 0 0 0 22
drivers/gpu/drm/via/via_irq.c 2 1 0 1 0 0 0 0 0 0 0 14 138
drivers/gpu/drm/via/via.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/gpu/drm/via/via_dma.c 1 0 0 0 0 0 8 3 0 0 0 10 268
drivers/gpu/drm/rcar-du/rcar_du_hdmienc.c 0 0 0 0 0 0 0 0 0 0 0 0 56
drivers/gpu/drm/rcar-du/rcar_du_lvdscon.c 0 0 0 0 0 0 0 0 0 0 0 0 47
drivers/gpu/drm/rcar-du/rcar_du_kms.c 9 7 0 7 1 0 1 1 0 1 1 59 241
drivers/gpu/drm/rcar-du/rcar_du_lvdsenc.c 1 1 0 1 0 0 0 0 0 0 0 10 74
drivers/gpu/drm/rcar-du/rcar_du_crtc.c 3 3 0 3 0 1 0 0 0 0 0 21 237
drivers/gpu/drm/rcar-du/rcar_du_vgacon.c 0 0 0 0 0 0 0 0 0 0 0 0 29
drivers/gpu/drm/rcar-du/rcar_du_encoder.c 0 0 0 0 0 0 0 0 0 0 0 0 63
drivers/gpu/drm/rcar-du/rcar_du_group.c 0 0 0 0 0 0 0 0 0 0 0 0 40
drivers/gpu/drm/rcar-du/rcar_du_hdmicon.c 0 0 0 0 0 0 0 0 0 0 0 0 43
drivers/gpu/drm/rcar-du/rcar_du_drv.c 1 0 0 0 0 0 0 0 0 0 0 1 73
drivers/gpu/drm/rcar-du/rcar_du_plane.c 1 1 0 1 0 0 0 0 0 0 0 10 152
drivers/gpu/host1x/channel.c 0 0 0 0 0 0 0 0 0 0 0 0 50
drivers/gpu/host1x/job.c 9 7 0 9 0 1 4 4 1 0 0 117 250
drivers/gpu/host1x/syncpt.c 9 1 0 1 0 0 1 1 0 0 0 23 140
drivers/gpu/host1x/mipi.c 1 1 0 1 1 0 1 1 0 0 0 8 109
drivers/gpu/host1x/dev.c 0 0 0 0 0 0 0 0 0 0 0 0 89
drivers/gpu/host1x/intr.c 4 1 0 1 0 0 1 0 0 0 0 18 117
drivers/gpu/host1x/bus.c 0 0 0 0 0 0 0 0 0 0 0 0 224
drivers/gpu/host1x/debug.c 2 2 0 1 0 0 0 0 0 0 0 7 67
drivers/gpu/host1x/cdma.c 1 1 0 0 1 0 0 0 0 0 0 16 146
drivers/gpu/host1x/hw/host1x04.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/gpu/host1x/hw/channel_hw.c 2 0 0 1 0 0 0 0 0 0 0 8 64
drivers/gpu/host1x/hw/host1x01.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/gpu/host1x/hw/intr_hw.c 3 0 0 0 2 0 0 0 0 0 0 6 35
drivers/gpu/host1x/hw/syncpt_hw.c 0 0 0 0 0 0 1 0 0 0 0 0 25
drivers/gpu/host1x/hw/cdma_hw.c 1 0 0 0 0 0 1 0 0 0 0 6 104
drivers/gpu/host1x/hw/host1x02.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/gpu/host1x/hw/debug_hw.c 3 3 0 1 1 0 1 0 0 0 0 19 109
drivers/gpu/ipu-v3/ipu-ic.c 1 0 0 1 0 0 1 0 0 0 0 6 306
drivers/gpu/ipu-v3/ipu-dp.c 1 0 0 1 0 0 0 0 0 0 0 3 146
drivers/gpu/ipu-v3/ipu-csi.c 0 0 0 0 0 0 0 0 0 0 0 0 263
drivers/gpu/ipu-v3/ipu-dmfc.c 6 2 0 3 0 0 3 2 0 0 0 16 155
drivers/gpu/ipu-v3/ipu-smfc.c 1 0 0 1 0 0 0 0 0 0 0 2 95
drivers/gpu/ipu-v3/ipu-cpmem.c 1 0 0 0 0 0 0 0 0 0 0 1 299
drivers/gpu/ipu-v3/ipu-common.c 7 4 0 3 0 0 3 3 0 0 0 35 533
drivers/gpu/ipu-v3/ipu-di.c 1 1 0 1 0 0 0 0 0 0 0 13 207
drivers/gpu/ipu-v3/ipu-dc.c 1 0 0 1 0 0 0 0 0 0 0 3 208
drivers/gpu/vga/vga_switcheroo.c 0 0 0 0 0 0 0 0 0 0 0 0 285
drivers/gpu/vga/vgaarb.c 7 7 0 5 0 0 2 2 0 0 0 54 497
drivers/vhost/vringh.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/vhost/vhost_net.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/vhost/vringh.c 1 1 0 1 0 0 2 1 0 0 0 60 308
drivers/vhost/net.c 7 3 0 6 0 0 3 2 0 0 0 121 487
drivers/vhost/vhost.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/vhost/test.c 3 3 0 0 0 0 0 0 0 0 0 25 140
drivers/vhost/vhost_scsi.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/vhost/scsi.c 18 7 0 7 0 1 4 1 0 0 0 187 952
drivers/vhost/vhost.c 16 10 0 9 0 0 3 1 0 0 0 96 673
drivers/power/bq27x00_battery.c 0 0 0 0 0 0 1 0 0 0 0 0 391
drivers/power/wm8350_power.c 0 0 0 0 0 0 0 0 0 0 0 0 194
drivers/power/rx51_battery.c 0 0 0 0 0 0 1 1 0 0 0 4 98
drivers/power/ds2781_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/collie_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 146
drivers/power/power_supply_sysfs.c 3 2 0 2 0 0 1 0 0 0 0 22 90
drivers/power/z2_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 134
drivers/power/test_power.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/da9150-charger.c 0 0 0 0 0 0 0 0 0 0 0 0 267
drivers/power/intel_mid_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/twl4030_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 252
drivers/power/ab8500_fg.c 11 6 1 9 0 0 3 0 0 0 0 59 1046
drivers/power/max17042_battery.c 5 0 0 0 0 0 1 0 0 0 0 5 331
drivers/power/goldfish_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 83
drivers/power/da9030_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 211
drivers/power/max8997_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/power_supply_core.c 4 1 0 2 0 0 2 0 0 0 0 6 287
drivers/power/ds2782_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/power/lp8788-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/ds2780_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/pcf50633-charger.c 2 0 0 0 0 0 0 0 0 0 0 2 180
drivers/power/tps65090-charger.c 0 0 0 0 0 0 1 0 0 0 0 3 139
drivers/power/88pm860x_battery.c 4 4 0 1 0 0 0 0 0 0 0 22 434
drivers/power/max17042_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 9
drivers/power/wm831x_power.c 4 1 0 3 0 0 0 0 0 0 0 9 243
drivers/power/wm831x_backup.c 0 0 0 0 0 0 0 0 0 0 0 0 80
drivers/power/ds2782_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 188
drivers/power/sbs-battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/power/wm831x_backup.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/ab8500_btemp.c 6 4 1 6 0 0 2 0 0 0 0 27 359
drivers/power/max8997_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 78
drivers/power/jz4740-battery.c 0 0 0 0 0 0 0 0 0 0 0 0 177
drivers/power/wm97xx_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 113
drivers/power/88pm860x_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/ds2781_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 291
drivers/power/gpio-charger.c 0 0 0 0 0 0 0 0 0 0 0 0 113
drivers/power/ltc2941-battery-gauge.c 0 0 0 0 0 0 0 0 0 0 0 0 213
drivers/power/lp8727_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 227
drivers/power/apm_power.c 0 0 0 0 0 0 0 0 0 0 0 0 153
drivers/power/ab8500_bmdata.c 1 0 0 0 0 0 0 0 0 0 0 1 54
drivers/power/max8903_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 153
drivers/power/bq24735-charger.c 0 0 0 0 0 0 0 0 0 0 0 0 150
drivers/power/ipaq_micro_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 114
drivers/power/max8903_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/axp288_fuel_gauge.c 8 6 0 5 0 0 0 0 0 0 0 31 441
drivers/power/intel_mid_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 241
drivers/power/da9052-battery.c 5 4 0 3 0 0 1 0 0 0 0 14 218
drivers/power/max17040_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/power/rt5033_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 67
drivers/power/max14577_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 237
drivers/power/charger-manager.c 16 10 0 14 0 3 1 0 0 0 0 108 707
drivers/power/tosa_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 153
drivers/power/bq24735-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/power/generic-adc-battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/isp1704_charger.c 1 1 0 1 0 0 1 0 0 0 0 2 193
drivers/power/ds2780_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 287
drivers/power/88pm860x_charger.c 3 2 0 2 0 0 1 0 0 0 0 8 297
drivers/power/bq24190_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/max8998_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 88
drivers/power/88pm860x_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/max8998_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/lp8788-charger.c 7 6 0 4 0 0 0 0 0 0 0 24 271
drivers/power/smb347-charger.c 1 0 0 0 0 0 0 0 0 0 0 1 390
drivers/power/pda_power.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/bq27x00_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 11
drivers/power/pcf50633-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/bq2415x_charger.c 0 0 0 0 0 0 1 1 0 0 0 11 642
drivers/power/ds2760_battery.c 2 0 0 0 0 0 0 0 0 0 0 2 236
drivers/power/max8925_power.c 1 0 0 0 0 0 1 1 0 0 0 26 259
drivers/power/da9052-battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/ab8500_charger.c 13 11 1 8 0 0 0 0 0 0 0 55 1151
drivers/power/lp8727_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
drivers/power/pmu_battery.c 2 2 0 2 0 0 1 1 0 1 0 21 85
drivers/power/power_supply_leds.c 0 0 0 0 0 0 0 0 0 0 0 0 62
drivers/power/max17040_battery.c 0 0 0 0 0 0 0 0 0 0 0 0 105
drivers/power/pm2301_charger.c 4 3 0 3 0 0 1 0 0 0 0 5 426
drivers/power/max77693_charger.c 0 0 0 0 0 0 0 0 0 0 0 0 277
drivers/power/s3c_adc_battery.c 1 0 0 0 0 0 1 1 0 1 0 9 162
drivers/power/abx500_chargalg.c 2 2 1 2 0 0 0 0 0 0 0 133 675
drivers/power/bq24190_charger.c 3 0 0 0 0 0 1 0 0 0 0 3 498
drivers/power/max8925_power.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/test_power.c 3 1 0 1 0 0 3 2 0 0 0 11 175
drivers/power/sbs-battery.c 1 0 0 0 0 0 4 4 0 0 0 13 323
drivers/power/smb347-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/power/wm8350_power.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/olpc_battery.c 1 1 0 1 0 0 0 0 0 0 0 4 246
drivers/power/wm831x_power.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/ds2760_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/twl4030_madc_battery.c 1 0 0 1 0 0 0 0 0 0 0 2 94
drivers/power/da9030_battery.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/tps65090-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/bq2415x_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 19
drivers/power/generic-adc-battery.c 3 3 0 0 0 0 0 0 0 0 0 7 168
drivers/power/isp1704_charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/power/pda_power.c 0 0 0 0 0 0 0 0 0 0 0 0 170
drivers/power/gpio-charger.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 7
drivers/power/avs/rockchip-io-domain.c 3 3 0 3 0 0 0 0 0 0 0 31 105
drivers/power/avs/smartreflex.c 2 1 0 2 0 0 0 0 0 0 0 6 351
drivers/power/reset/keystone-reset.c 1 1 0 0 0 0 0 0 0 0 0 9 54
drivers/power/reset/vexpress-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 47
drivers/power/reset/st-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 33
drivers/power/reset/gpio-restart.c 0 0 0 0 0 0 0 0 0 0 0 0 54
drivers/power/reset/as3722-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 31
drivers/power/reset/arm-versatile-reboot.c 0 0 0 0 0 0 0 0 0 0 0 0 38
drivers/power/reset/ltc2952-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 95
drivers/power/reset/msm-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 21
drivers/power/reset/at91-poweroff.c 1 0 0 0 0 0 0 0 0 0 0 1 41
drivers/power/reset/syscon-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 28
drivers/power/reset/xgene-reboot.c 0 0 0 0 0 0 0 0 0 0 0 0 33
drivers/power/reset/restart-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 16
drivers/power/reset/axxia-reset.c 0 0 0 0 0 0 0 0 0 0 0 0 22
drivers/power/reset/gpio-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 31
drivers/power/reset/at91-reset.c 1 1 0 0 0 0 0 0 0 0 0 4 60
drivers/power/reset/brcmstb-reboot.c 0 0 0 0 0 0 1 0 0 0 0 1 51
drivers/power/reset/imx-snvs-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 15
drivers/power/reset/syscon-reboot.c 0 0 0 0 0 0 0 0 0 0 0 0 30
drivers/power/reset/hisi-reboot.c 0 0 0 0 0 0 1 0 0 0 0 1 20
drivers/power/reset/rmobile-reset.c 0 0 0 0 0 0 0 0 0 0 0 0 24
drivers/power/reset/qnap-poweroff.c 0 0 0 0 0 0 0 0 0 0 0 0 50
drivers/virt/fsl_hypervisor.c 2 1 0 1 0 0 1 1 0 0 0 23 291
drivers/hid/hid-multitouch.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 78
drivers/hid/hid-a4tech.c 0 0 0 0 0 0 0 0 0 0 0 0 42
drivers/hid/hid-debug.c 9 4 0 4 1 3 1 1 0 0 0 69 252
drivers/hid/hid.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
drivers/hid/hid-lcpower.c 0 0 0 0 0 0 0 0 0 0 0 0 18
drivers/hid/hid-roccat-pyra.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 8
