filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
QuantLib/test-suite/fdmlinearop.cpp 26 16 0 17 12 6 0 0 0 0 0 162 616
QuantLib/test-suite/sampledcurve.cpp 1 1 0 0 1 0 0 0 0 0 0 4 31
QuantLib/test-suite/fastfouriertransform.cpp 2 1 0 2 1 0 0 0 0 0 0 3 42
QuantLib/test-suite/catbonds.cpp 1 0 0 1 0 1 0 0 0 0 0 7 308
QuantLib/test-suite/europeanoption.cpp 8 6 0 8 4 5 0 0 0 0 0 206 709
QuantLib/test-suite/instruments.cpp 0 0 0 0 0 0 0 0 0 0 0 0 30
QuantLib/test-suite/brownianbridge.cpp 4 0 0 1 0 1 2 0 0 0 0 20 129
QuantLib/test-suite/lowdiscrepancysequences.cpp 17 14 0 11 1 6 1 1 0 1 0 97 362
QuantLib/test-suite/lookbackoptions.cpp 4 4 0 4 0 0 0 0 0 0 0 62 132
QuantLib/test-suite/pathgenerator.cpp 6 2 0 2 0 0 0 0 0 0 0 8 108
QuantLib/test-suite/digitaloption.cpp 9 9 0 9 1 1 0 0 0 0 0 184 339
QuantLib/ql/termstructure.cpp 0 0 0 0 0 0 0 0 0 0 0 0 14
QuantLib/ql/prices.cpp 1 0 0 0 0 0 0 0 0 0 0 2 48
QuantLib/ql/rebatedexercise.cpp 0 0 0 0 0 0 0 0 0 0 0 0 5
QuantLib/ql/errors.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
QuantLib/ql/event.cpp 0 0 0 0 0 0 0 0 0 0 0 0 10
QuantLib/ql/discretizedasset.cpp 1 1 0 0 1 0 0 0 0 0 0 2 13
QuantLib/ql/interestrate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 44
QuantLib/ql/position.cpp 0 0 0 0 0 0 0 0 0 0 0 0 6
QuantLib/ql/exercise.cpp 0 0 0 0 0 0 0 0 0 0 0 0 14
QuantLib/ql/settings.cpp 0 0 0 0 0 0 0 0 0 0 0 0 10
QuantLib/ql/money.cpp 0 0 0 0 0 0 0 0 0 0 0 0 92
QuantLib/ql/currency.cpp 0 0 0 0 0 0 0 0 0 0 0 0 5
QuantLib/ql/exchangerate.cpp 0 0 0 0 0 0 0 0 0 0 0 0 27
QuantLib/ql/stochasticprocess.cpp 0 0 0 0 0 0 0 0 0 0 0 0 16
QuantLib/ql/cashflow.cpp 0 0 0 0 0 0 0 0 0 0 0 0 17
QuantLib/ql/timegrid.cpp 1 0 0 0 0 0 0 0 0 0 0 1 28
QuantLib/ql/index.cpp 0 0 0 0 0 0 0 0 0 0 0 0 12
QuantLib/ql/currencies/exchangeratemanager.cpp 1 1 0 0 0 0 0 0 0 0 0 5 53
